X,Y,Index_,premisetype
-79.5315094,43.7140923,67010,Commercial
-79.5994186,43.6865616,67017,Commercial
-79.5828857,43.653862,67022,Commercial
-79.5828857,43.653862,67023,Commercial
-79.3847122,43.6580772,67030,Commercial
-79.3847122,43.6580772,67031,Commercial
-79.4456024,43.7191315,67033,Commercial
-79.1868668,43.7706146,67034,Commercial
-79.4993896,43.7227821,67050,Commercial
-79.5063934,43.6922188,67051,Commercial
-79.5308533,43.7418175,67053,Commercial
-79.4975052,43.617836,67068,Commercial
-79.5993042,43.7523041,67075,Commercial
-79.3396683,43.6540146,67077,Commercial
-79.397377,43.6680336,67079,Commercial
-79.3940887,43.6590729,67087,Commercial
-79.3799744,43.6540642,67092,Commercial
-79.463707,43.6539001,67094,Commercial
-79.463707,43.6539001,67095,Commercial
-79.311676,43.6859512,67098,Commercial
-79.4107513,43.7607155,67099,Commercial
-79.3698959,43.6488152,67803,Commercial
-79.5465012,43.6111984,67205,Commercial
-79.4279327,43.7114258,67506,Commercial
-79.4740906,43.6516113,67106,Commercial
-79.2611313,43.7736168,67608,Commercial
-79.2611313,43.7736168,67609,Commercial
-79.2611313,43.7736168,67610,Commercial
-79.2611313,43.7736168,67611,Commercial
-79.2611313,43.7736168,67612,Commercial
-79.4399948,43.6510124,67613,Commercial
-79.2798691,43.7352448,67614,Commercial
-79.4631424,43.6964111,67616,Commercial
-79.367981,43.6642876,67617,Commercial
-79.3757858,43.6696587,67618,Commercial
-79.5756302,43.7019501,67619,Commercial
-79.5671616,43.6833382,67620,Commercial
-79.4214859,43.6546593,67628,Commercial
-79.3928223,43.7078629,67638,Commercial
-79.3941422,43.6687202,67639,Commercial
-79.3222122,43.7735062,67642,Commercial
-79.4023361,43.6552353,67643,Commercial
-79.2938385,43.686348,67646,Commercial
-79.4825287,43.7285652,67654,Commercial
-79.4077072,43.6464691,67655,Commercial
-79.5246277,43.6158752,67656,Commercial
-79.4143829,43.7751579,67658,Commercial
-79.3920593,43.6453743,67659,Commercial
-79.3845978,43.6649399,67661,Commercial
-79.3114929,43.7546349,67663,Commercial
-79.3941422,43.6687202,67664,Commercial
-79.5138016,43.7198334,67666,Commercial
-79.5138016,43.7198334,67667,Commercial
-79.3679428,43.6548576,67678,Commercial
-79.3444901,43.7092972,67683,Commercial
-79.5406265,43.6406441,67692,Commercial
-79.5406265,43.6406441,67693,Commercial
-79.5406265,43.6406441,67694,Commercial
-79.5406265,43.6406441,67695,Commercial
-79.2922211,43.8145828,67806,Commercial
-79.3813324,43.6511726,67308,Commercial
-79.60672,43.7337265,67209,Commercial
-79.4007111,43.6547699,67109,Commercial
-79.4370346,43.6552162,67807,Commercial
-79.4426727,43.7355843,67712,Commercial
-79.3801956,43.6399651,67714,Commercial
-79.2703934,43.8071899,67720,Commercial
-79.5132065,43.7255173,67721,Commercial
-79.5246429,43.6857834,67722,Commercial
-79.3983994,43.6508293,67724,Commercial
-79.3640976,43.6468086,67726,Commercial
-79.3722076,43.6676369,67730,Commercial
-79.380928,43.6563301,67744,Commercial
-79.380928,43.6563301,67745,Commercial
-79.5173187,43.7114372,67760,Commercial
-79.5173187,43.7114372,67761,Commercial
-79.5173187,43.7114372,67762,Commercial
-79.4446259,43.7802124,67764,Commercial
-79.3909302,43.6703262,67766,Commercial
-79.4202728,43.654911,67769,Commercial
-79.5072937,43.6954765,67773,Commercial
-79.6113205,43.7106895,67784,Commercial
-79.54673,43.697052,67788,Commercial
-79.2752304,43.7028732,67789,Commercial
-79.2752304,43.7028732,67790,Commercial
-79.2752304,43.7028732,67791,Commercial
-79.2686691,43.7009964,67512,Commercial
-79.2341995,43.8080482,67312,Commercial
-79.319313,43.7958527,67118,Commercial
-79.319313,43.7958527,67119,Commercial
-79.3824921,43.6694145,67121,Commercial
-79.2394867,43.7947922,67128,Commercial
-79.2886658,43.7046127,67131,Commercial
-79.3867874,43.6702271,67132,Commercial
-79.233078,43.7581863,67133,Commercial
-79.2883606,43.6912346,67145,Commercial
-79.4021912,43.6426544,67149,Commercial
-79.3110123,43.7079086,67165,Commercial
-79.4000473,43.6579514,67167,Commercial
-79.4000473,43.6579514,67168,Commercial
-79.4802856,43.7543221,67175,Commercial
-79.2970276,43.6996269,67183,Commercial
-79.4031982,43.657383,67185,Commercial
-79.523819,43.6455116,67190,Commercial
-79.4802856,43.7543221,67194,Commercial
-79.2660065,43.7746696,67199,Commercial
-79.445549,43.7839355,67215,Commercial
-79.3815842,43.6579094,67514,Commercial
-79.4973602,43.6275101,67814,Commercial
-79.3574905,43.7534943,67915,Commercial
-79.3191147,43.6657791,67818,Commercial
-79.5170746,43.7548561,67521,Commercial
-79.2421722,43.7867126,67821,Commercial
-79.3230133,43.7752457,67921,Commercial
-79.3077011,43.7204056,67225,Commercial
-79.4538193,43.6560402,67226,Commercial
-79.4249268,43.6326866,67227,Commercial
-79.5028915,43.6995544,67230,Commercial
-79.311203,43.7779846,67247,Commercial
-79.3666916,43.6506844,67255,Commercial
-79.4415741,43.658596,67257,Commercial
-79.3845978,43.6649399,67261,Commercial
-79.3928604,43.6473236,67264,Commercial
-79.4891663,43.614048,67266,Commercial
-79.4891663,43.614048,67267,Commercial
-79.4159164,43.6390228,67268,Commercial
-79.5451584,43.6974297,67269,Commercial
-79.5569077,43.6101265,67270,Commercial
-79.4676208,43.6725349,67271,Commercial
-79.5448608,43.600853,67277,Commercial
-79.4008255,43.6443062,67286,Commercial
-79.3269196,43.6711884,67291,Commercial
-79.1990814,43.8002815,67324,Commercial
-79.5170746,43.7548561,67522,Commercial
-79.2787933,43.7701836,67824,Commercial
-79.4200058,43.6439819,67826,Commercial
-79.445549,43.7839355,67827,Commercial
-79.4820404,43.7463875,67829,Commercial
-79.4711838,43.6522598,67833,Commercial
-79.4192352,43.6854134,67835,Commercial
-79.3862915,43.6500893,67840,Commercial
-79.3058395,43.7462082,67841,Commercial
-79.4482651,43.7248802,67844,Commercial
-79.4155731,43.7797699,67845,Commercial
-79.3002777,43.6844406,67849,Commercial
-79.4299774,43.7200356,67882,Commercial
-79.5569077,43.6101265,67883,Commercial
-79.2568359,43.7348099,67884,Commercial
-79.2568359,43.7348099,67885,Commercial
-79.2461853,43.82024,67893,Commercial
-79.4765549,43.7735596,67896,Commercial
-79.2450638,43.7432327,67898,Commercial
-79.2450638,43.7432327,67899,Commercial
-79.365654,43.6567955,67525,Commercial
-79.4340057,43.7373581,67929,Commercial
-79.2895279,43.806076,67528,Commercial
-79.3636169,43.7794533,67930,Commercial
-79.2895279,43.806076,67529,Commercial
-79.2895279,43.806076,67530,Commercial
-79.3756638,43.6568222,67544,Commercial
-79.3437195,43.7758369,67545,Commercial
-79.2660599,43.7326775,67548,Commercial
-79.4714813,43.7678299,67552,Commercial
-79.2650528,43.7515259,67558,Commercial
-79.356369,43.6766891,67560,Commercial
-79.2876129,43.7278481,67565,Commercial
-79.4015427,43.6671638,67566,Commercial
-79.356369,43.6766891,67574,Commercial
-79.4669266,43.768856,67579,Commercial
-79.3912811,43.6711349,67581,Commercial
-79.4837265,43.7335815,67592,Commercial
-79.2209244,43.8055801,67593,Commercial
-79.3881531,43.646965,67595,Commercial
-79.2616806,43.7097321,67931,Commercial
-79.2890701,43.7579002,67334,Commercial
-79.3202972,43.6753387,67337,Commercial
-79.4947433,43.6739922,67338,Commercial
-79.3974152,43.6485405,67339,Commercial
-79.3000717,43.8253212,67361,Commercial
-79.3881531,43.646965,67367,Commercial
-79.4111557,43.7623558,67368,Commercial
-79.396965,43.6552887,67370,Commercial
-79.3680573,43.6644669,67376,Commercial
-79.2882385,43.8062515,67378,Commercial
-79.4415741,43.658596,67382,Commercial
-79.4622116,43.6930313,67385,Commercial
-79.3764572,43.6548309,67395,Commercial
-79.376564,43.6566505,67396,Commercial
-79.5042496,43.7044754,67948,Commercial
-79.4679794,43.6731644,67951,Commercial
-79.4679794,43.6731644,67952,Commercial
-79.3901978,43.67136,67959,Commercial
-79.4220581,43.6627808,67975,Commercial
-79.4280548,43.6614838,67977,Commercial
-79.632782,43.7513466,67983,Commercial
-79.341774,43.6795692,67985,Commercial
-79.341774,43.6795692,67986,Commercial
-79.3691483,43.6533813,67988,Commercial
-79.520401,43.7688293,67989,Commercial
-79.4601822,43.7657814,67991,Commercial
-79.4253387,43.6373482,67992,Commercial
-79.3961639,43.653347,67995,Commercial
-79.1848602,43.7728119,59002,Commercial
-79.5278397,43.6353798,59503,Commercial
-79.5819321,43.6825752,59603,Commercial
-79.5278397,43.6353798,59504,Commercial
-79.5162048,43.700161,59015,Commercial
-79.5811157,43.7138481,59062,Commercial
-79.2810745,43.7658043,59066,Commercial
-79.4468231,43.6872749,59074,Commercial
-79.5994186,43.6865616,59080,Commercial
-79.3135223,43.7260284,59095,Commercial
-79.6220245,43.7468796,59099,Commercial
-79.4441757,43.6672173,59405,Commercial
-79.2810745,43.7658043,59705,Commercial
-79.387413,43.6684799,59413,Commercial
-79.3644638,43.6556168,59421,Commercial
-79.2845459,43.776577,59458,Commercial
-79.3559265,43.6489944,59460,Commercial
-79.3029709,43.7228584,59500,Commercial
-79.4173508,43.7870712,59212,Commercial
-79.1568756,43.7921066,59517,Commercial
-79.4153061,43.7787514,59523,Commercial
-79.4848251,43.6501579,59541,Commercial
-79.5800934,43.6983452,59543,Commercial
-79.5406723,43.6224747,59544,Commercial
-79.5490723,43.7506523,59548,Commercial
-79.5955658,43.6867599,59581,Commercial
-79.5943604,43.734745,59586,Commercial
-79.5636063,43.6190147,59589,Commercial
-79.5246277,43.6158752,59593,Commercial
-79.3029709,43.7228584,59112,Commercial
-79.5580597,43.7600021,59915,Commercial
-79.5580597,43.7600021,59916,Commercial
-79.433197,43.7340889,59817,Commercial
-79.5955658,43.6867599,59625,Commercial
-79.4901276,43.7825775,59631,Commercial
-79.5932999,43.6721916,59654,Commercial
-79.2810745,43.7658043,59691,Commercial
-79.5873032,43.689518,59317,Commercial
-79.5756302,43.7019501,59319,Commercial
-79.5580597,43.7600021,59775,Commercial
-79.5811157,43.7138481,59782,Commercial
-79.2352524,43.7395325,59785,Commercial
-79.5756302,43.7019501,59322,Commercial
-79.5042496,43.7044754,59118,Commercial
-79.5138016,43.7198334,59178,Commercial
-79.2632904,43.7333374,59181,Commercial
-79.2610626,43.7415695,59187,Commercial
-79.5340576,43.6192932,59192,Commercial
-79.3531952,43.7619286,59326,Commercial
-79.5784149,43.6898994,59353,Commercial
-79.2895889,43.7591324,59357,Commercial
-79.284935,43.7401161,59370,Commercial
-79.3653183,43.7782898,59374,Commercial
-79.1568756,43.7921066,59391,Commercial
-79.5370255,43.6186943,59930,Commercial
-79.2857361,43.7232933,59250,Commercial
-79.5784149,43.6898994,59267,Commercial
-79.2810745,43.7658043,59280,Commercial
-79.2810745,43.7658043,59281,Commercial
-79.420784,43.649334,59945,Commercial
-79.2895889,43.7591324,59950,Commercial
-79.5600281,43.7562561,59959,Commercial
-79.2624588,43.7520676,59971,Commercial
-79.2824554,43.7240486,59987,Commercial
-79.2539597,43.7248306,59850,Commercial
-79.3470383,43.7751083,59853,Commercial
-79.5892334,43.7410965,59869,Commercial
-79.4627686,43.7503815,59890,Commercial
-79.2310715,43.746521,60501,Commercial
-79.287117,43.6915054,60401,Commercial
-79.5580597,43.7600021,60013,Commercial
-79.5811157,43.7138481,60016,Commercial
-79.2810745,43.7658043,60031,Commercial
-79.564003,43.6930313,60060,Commercial
-79.2798691,43.7352448,60077,Commercial
-79.4867325,43.6298409,60081,Commercial
-79.5340576,43.6192932,60085,Commercial
-79.4855499,43.6198273,60302,Commercial
-79.4708939,43.7746315,60503,Commercial
-79.1947403,43.7620163,60607,Commercial
-79.2539597,43.7248306,60804,Commercial
-79.5897827,43.7158432,60618,Commercial
-79.5252151,43.7378426,60620,Commercial
-79.5210648,43.616497,60621,Commercial
-79.443306,43.6599045,60627,Commercial
-79.2136307,43.7687073,60630,Commercial
-79.6183472,43.7381287,60645,Commercial
-79.6183472,43.7381287,60646,Commercial
-79.3788757,43.6709366,60659,Commercial
-79.6086502,43.7444687,60109,Commercial
-79.5955658,43.6867599,60706,Commercial
-79.443306,43.6599045,60707,Commercial
-79.2659073,43.7539368,60528,Commercial
-79.476593,43.7643204,60559,Commercial
-79.4464417,43.7347565,60560,Commercial
-79.5048294,43.706646,60572,Commercial
-79.5259933,43.7448807,60583,Commercial
-79.5595551,43.624073,60597,Commercial
-79.4835663,43.6689949,60811,Commercial
-79.5947952,43.7155609,60212,Commercial
-79.287117,43.6915054,60128,Commercial
-79.4714813,43.7678299,60145,Commercial
-79.6009979,43.7346344,60153,Commercial
-79.5299072,43.6402283,60157,Commercial
-79.5263519,43.7151031,60174,Commercial
-79.3611984,43.7027931,60190,Commercial
-79.3014297,43.7638702,60716,Commercial
-79.4916916,43.7572327,60957,Commercial
-79.3707047,43.6615677,60976,Commercial
-79.3737259,43.6713295,60990,Commercial
-79.5823975,43.7166901,60991,Commercial
-79.3880539,43.7665901,60997,Commercial
-79.2915649,43.6961517,60315,Commercial
-79.2858429,43.6917763,60718,Commercial
-79.5811157,43.7138481,60821,Commercial
-79.2417603,43.7743378,60847,Commercial
-79.5051117,43.7075539,60848,Commercial
-79.3164444,43.7101746,60864,Commercial
-79.2671738,43.7510948,60870,Commercial
-79.2865524,43.6916389,60875,Commercial
-79.5560989,43.7625618,60879,Commercial
-79.5560989,43.7625618,60880,Commercial
-79.5323944,43.7491837,60889,Commercial
-79.2810745,43.7658043,60890,Commercial
-79.443306,43.6599045,60722,Commercial
-79.2437439,43.7376328,60225,Commercial
-79.2310715,43.746521,60452,Commercial
-79.248085,43.7366982,60474,Commercial
-79.2588348,43.7896233,60478,Commercial
-79.6006927,43.6864471,60487,Commercial
-79.4173508,43.7870712,60489,Commercial
-79.2883606,43.6912346,60732,Commercial
-79.281189,43.6928177,60735,Commercial
-79.281189,43.6928177,60739,Commercial
-79.6113205,43.7106895,60757,Commercial
-79.5932999,43.6721916,60769,Commercial
-79.5732956,43.6910858,60339,Commercial
-79.3641357,43.7716484,60363,Commercial
-79.204834,43.797451,60367,Commercial
-79.2867279,43.7000847,60390,Commercial
-79.5540619,43.7129021,60400,Commercial
-79.5784149,43.6898994,60250,Commercial
-79.5580597,43.7600021,60277,Commercial
-79.1945343,43.7644272,60282,Commercial
-79.5811157,43.7138481,60283,Commercial
-79.3005447,43.6884499,53701,Commercial
-79.4325638,43.6525726,53604,Commercial
-79.5008926,43.6913033,53605,Commercial
-79.377388,43.6610031,53607,Commercial
-79.5462875,43.6164207,53611,Commercial
-79.4376068,43.6594276,53618,Commercial
-79.3813324,43.6511726,53301,Commercial
-79.356369,43.6766891,53626,Commercial
-79.2679291,43.7322044,53627,Commercial
-79.4430466,43.6592255,53630,Commercial
-79.5596924,43.7133217,53641,Commercial
-79.5955658,43.6867599,53645,Commercial
-79.5955658,43.6867599,53646,Commercial
-79.2611313,43.7736168,53649,Commercial
-79.4244308,43.6622505,53651,Commercial
-79.3749695,43.6551514,53659,Commercial
-79.3865738,43.638855,53665,Commercial
-79.5007629,43.6017609,53667,Commercial
-79.3819275,43.6586685,53668,Commercial
-79.3819275,43.6586685,53669,Commercial
-79.524704,43.6271896,53670,Commercial
-79.250145,43.734993,53685,Commercial
-79.3907928,43.6491318,53686,Commercial
-79.5198059,43.6358871,53692,Commercial
-79.2822571,43.7694244,53696,Commercial
-79.3815842,43.6579094,53699,Commercial
-79.3005447,43.6884499,53700,Commercial
-79.3754196,43.6712799,53401,Commercial
-79.4775314,43.7664948,53402,Commercial
-79.1888199,43.7685089,53902,Commercial
-79.4336472,43.680027,53102,Commercial
-79.4021912,43.6426544,53202,Commercial
-79.3574524,43.7018471,53502,Commercial
-79.3749313,43.6643295,53503,Commercial
-79.5153503,43.6177559,53311,Commercial
-79.5511627,43.7665596,53314,Commercial
-79.5826721,43.7039604,53323,Commercial
-79.5490723,43.7506523,53331,Commercial
-79.3774643,43.6420784,53338,Commercial
-79.2430801,43.812973,53345,Commercial
-79.2839737,43.6874542,53352,Commercial
-79.3749313,43.6643295,53361,Commercial
-79.3749313,43.6643295,53362,Commercial
-79.3749313,43.6643295,53363,Commercial
-79.3950424,43.6454735,53364,Commercial
-79.5325394,43.6559334,53365,Commercial
-79.4162979,43.6447258,53366,Commercial
-79.2510223,43.8334541,53374,Commercial
-79.5569077,43.6101265,53377,Commercial
-79.2794571,43.7612991,53378,Commercial
-79.3914948,43.6886482,53382,Commercial
-79.4556808,43.7182617,53388,Commercial
-79.2949295,43.7089615,53392,Commercial
-79.31427,43.709259,53704,Commercial
-79.3865738,43.638855,53504,Commercial
-79.2347031,43.8272476,53505,Commercial
-79.4107895,43.6458473,53405,Commercial
-79.4273148,43.6429367,53705,Commercial
-79.3273468,43.6639137,53520,Commercial
-79.4585876,43.7526703,53521,Commercial
-79.476593,43.7643204,53527,Commercial
-79.476593,43.7643204,53528,Commercial
-79.3983688,43.7067337,53537,Commercial
-79.4441757,43.6672173,53538,Commercial
-79.4441757,43.6672173,53539,Commercial
-79.4441757,43.6672173,53540,Commercial
-79.3909302,43.6703262,53542,Commercial
-79.5718155,43.7152672,53543,Commercial
-79.5892334,43.7410965,53562,Commercial
-79.4586411,43.7309265,53565,Commercial
-79.5177917,43.7006035,53566,Commercial
-79.4663239,43.6695404,53569,Commercial
-79.1906128,43.7649841,53575,Commercial
-79.3021011,43.7233849,53580,Commercial
-79.3313522,43.6817131,53588,Commercial
-79.3313522,43.6817131,53589,Commercial
-79.3313522,43.6817131,53590,Commercial
-79.5081558,43.7190781,53591,Commercial
-79.3431168,43.694725,53595,Commercial
-79.2882614,43.7832909,53596,Commercial
-79.2980194,43.6704636,53599,Commercial
-79.3837662,43.6557198,53002,Commercial
-79.6125946,43.7204056,53407,Commercial
-79.3506165,43.6430931,53909,Commercial
-79.4669266,43.768856,53810,Commercial
